id,name,height,weight,base_experience,types,abilities,hp,attack,defense,speed,image_url
10171,moltres-galar,20,660,290,"['dark', 'flying']",['berserk'],90,85,90,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10171.png
10172,slowking-galar,18,795,172,"['poison', 'psychic']","['curious-medicine', 'own-tempo', 'regenerator']",95,65,80,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10172.png
10173,corsola-galar,6,5,144,['ghost'],"['weak-armor', 'cursed-body']",60,55,100,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10173.png
10174,zigzagoon-galar,4,175,56,"['dark', 'normal']","['pickup', 'gluttony', 'quick-feet']",38,30,41,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10174.png
10175,linoone-galar,5,325,147,"['dark', 'normal']","['pickup', 'gluttony', 'quick-feet']",78,70,61,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10175.png
10176,darumaka-galar,7,400,63,['ice'],"['hustle', 'inner-focus']",70,90,45,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10176.png
10177,darmanitan-galar-standard,17,1200,168,['ice'],"['gorilla-tactics', 'zen-mode']",105,140,55,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10177.png
10178,darmanitan-galar-zen,17,1200,189,"['ice', 'fire']","['gorilla-tactics', 'zen-mode']",105,160,55,135,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10178.png
10179,yamask-galar,5,15,61,"['ground', 'ghost']",['wandering-spirit'],38,55,85,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10179.png
10180,stunfisk-galar,7,205,165,"['ground', 'steel']",['mimicry'],109,81,99,32,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10180.png
10181,zygarde-10,12,335,243,"['dragon', 'ground']",['aura-break'],54,100,71,115,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10181.png
10182,cramorant-gulping,8,180,166,"['flying', 'water']",['gulp-missile'],70,85,55,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10182.png
10183,cramorant-gorging,8,180,166,"['flying', 'water']",['gulp-missile'],70,85,55,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10183.png
10184,toxtricity-low-key,16,400,176,"['electric', 'poison']","['punk-rock', 'minus', 'technician']",75,98,70,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10184.png
10185,eiscue-noice,14,890,165,['ice'],['ice-face'],75,80,70,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10185.png
10186,indeedee-female,9,280,166,"['psychic', 'normal']","['own-tempo', 'synchronize', 'psychic-surge']",70,55,65,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10186.png
10187,morpeko-hangry,3,30,153,"['electric', 'dark']",['hunger-switch'],58,95,58,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10187.png
10188,zacian-crowned,28,3550,360,"['fairy', 'steel']",['intrepid-sword'],92,150,115,148,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10188.png
10189,zamazenta-crowned,29,7850,360,"['fighting', 'steel']",['dauntless-shield'],92,120,140,128,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10189.png
10190,eternatus-eternamax,1000,0,563,"['poison', 'dragon']",['pressure'],255,115,250,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10190.png
10191,urshifu-rapid-strike,19,1050,275,"['fighting', 'water']",['unseen-fist'],100,130,100,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10191.png
10192,zarude-dada,18,700,300,"['dark', 'grass']",['leaf-guard'],105,120,105,105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10192.png
10193,calyrex-ice,24,8091,340,"['psychic', 'ice']",['as-one-glastrier'],100,165,150,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10193.png
10194,calyrex-shadow,24,536,340,"['psychic', 'ghost']",['as-one-spectrier'],100,85,80,150,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10194.png
10195,venusaur-gmax,240,10000,236,"['grass', 'poison']","['overgrow', 'chlorophyll']",80,82,83,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10195.png
10196,charizard-gmax,280,10000,240,"['fire', 'flying']","['blaze', 'solar-power']",78,84,78,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10196.png
10197,blastoise-gmax,250,10000,239,['water'],"['torrent', 'rain-dish']",79,83,100,78,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10197.png
10198,butterfree-gmax,170,10000,178,"['bug', 'flying']","['compound-eyes', 'tinted-lens']",60,45,50,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10198.png
10199,pikachu-gmax,210,10000,112,['electric'],"['static', 'lightning-rod']",35,55,40,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10199.png
10200,meowth-gmax,330,10000,58,['normal'],"['pickup', 'technician', 'unnerve']",40,45,35,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10200.png
10201,machamp-gmax,250,10000,227,['fighting'],"['guts', 'no-guard', 'steadfast']",90,130,80,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10201.png
10202,gengar-gmax,200,10000,225,"['ghost', 'poison']",['cursed-body'],60,65,60,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10202.png
10203,kingler-gmax,190,10000,166,['water'],"['hyper-cutter', 'shell-armor', 'sheer-force']",55,130,115,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10203.png
10204,lapras-gmax,240,10000,187,"['water', 'ice']","['water-absorb', 'shell-armor', 'hydration']",130,85,80,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10204.png
10205,eevee-gmax,180,10000,65,['normal'],"['run-away', 'adaptability', 'anticipation']",55,55,50,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10205.png
10206,snorlax-gmax,350,10000,189,['normal'],"['immunity', 'thick-fat', 'gluttony']",160,110,65,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10206.png
10207,garbodor-gmax,210,10000,166,['poison'],"['stench', 'weak-armor', 'aftermath']",80,95,82,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10207.png
10208,melmetal-gmax,250,10000,270,['steel'],['iron-fist'],135,143,143,34,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10208.png
10209,rillaboom-gmax,280,10000,265,['grass'],"['overgrow', 'grassy-surge']",100,125,90,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10209.png
10210,cinderace-gmax,270,10000,265,['fire'],"['blaze', 'libero']",80,116,75,119,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10210.png
10211,inteleon-gmax,400,10000,265,['water'],"['torrent', 'sniper']",70,85,65,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10211.png
10212,corviknight-gmax,140,10000,248,"['flying', 'steel']","['pressure', 'unnerve', 'mirror-armor']",98,87,105,67,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10212.png
10213,orbeetle-gmax,140,10000,253,"['bug', 'psychic']","['swarm', 'frisk', 'telepathy']",60,45,110,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10213.png
10214,drednaw-gmax,240,10000,170,"['water', 'rock']","['strong-jaw', 'shell-armor', 'swift-swim']",90,115,90,74,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10214.png
10215,coalossal-gmax,420,10000,255,"['rock', 'fire']","['steam-engine', 'flame-body', 'flash-fire']",110,80,120,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10215.png
10216,flapple-gmax,240,10000,170,"['grass', 'dragon']","['ripen', 'gluttony', 'hustle']",70,110,80,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10216.png
10217,appletun-gmax,240,10000,170,"['grass', 'dragon']","['ripen', 'gluttony', 'thick-fat']",110,85,80,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10217.png
10218,sandaconda-gmax,220,10000,179,['ground'],"['sand-spit', 'shed-skin', 'sand-veil']",72,107,125,71,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10218.png
10219,toxtricity-amped-gmax,240,10000,176,"['electric', 'poison']","['punk-rock', 'plus', 'technician']",75,98,70,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10219.png
10220,centiskorch-gmax,750,10000,184,"['fire', 'bug']","['flash-fire', 'white-smoke', 'flame-body']",100,115,65,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10220.png
10221,hatterene-gmax,260,10000,255,"['psychic', 'fairy']","['healer', 'anticipation', 'magic-bounce']",57,90,95,29,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10221.png
10222,grimmsnarl-gmax,320,10000,255,"['dark', 'fairy']","['prankster', 'frisk', 'pickpocket']",95,120,65,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10222.png
10223,alcremie-gmax,300,10000,173,['fairy'],"['sweet-veil', 'aroma-veil']",65,60,75,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10223.png
10224,copperajah-gmax,230,10000,175,['steel'],"['sheer-force', 'heavy-metal']",122,130,69,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10224.png
10225,duraludon-gmax,430,10000,187,"['steel', 'dragon']","['light-metal', 'heavy-metal', 'stalwart']",70,95,115,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10225.png
10226,urshifu-single-strike-gmax,290,10000,275,"['fighting', 'dark']",['unseen-fist'],100,130,100,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10226.png
10227,urshifu-rapid-strike-gmax,260,10000,275,"['fighting', 'water']",['unseen-fist'],100,130,100,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10227.png
10228,toxtricity-low-key-gmax,240,10000,176,"['electric', 'poison']","['punk-rock', 'minus', 'technician']",75,98,70,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10228.png
10229,growlithe-hisui,8,227,70,"['fire', 'rock']","['intimidate', 'flash-fire', 'rock-head']",60,75,45,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10229.png
10230,arcanine-hisui,20,1680,194,"['fire', 'rock']","['intimidate', 'flash-fire', 'rock-head']",95,115,80,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10230.png
10231,voltorb-hisui,5,130,66,"['electric', 'grass']","['soundproof', 'static', 'aftermath']",40,30,50,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10231.png
10232,electrode-hisui,12,710,172,"['electric', 'grass']","['soundproof', 'static', 'aftermath']",60,50,70,150,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10232.png
10233,typhlosion-hisui,16,698,240,"['fire', 'ghost']","['blaze', 'frisk']",73,84,78,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10233.png
10234,qwilfish-hisui,5,39,88,"['dark', 'poison']","['poison-point', 'swift-swim', 'intimidate']",65,95,85,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10234.png
10235,sneasel-hisui,9,270,86,"['fighting', 'poison']","['inner-focus', 'keen-eye', 'pickpocket']",55,95,55,115,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10235.png
10236,samurott-hisui,15,582,238,"['water', 'dark']","['torrent', 'sharpness']",90,108,80,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10236.png
10237,lilligant-hisui,12,192,168,"['grass', 'fighting']","['chlorophyll', 'hustle', 'leaf-guard']",70,105,75,105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10237.png
10238,zorua-hisui,7,125,66,"['normal', 'ghost']",['illusion'],35,60,40,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10238.png
10239,zoroark-hisui,16,730,179,"['normal', 'ghost']",['illusion'],55,100,60,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10239.png
10240,braviary-hisui,17,434,179,"['psychic', 'flying']","['keen-eye', 'sheer-force', 'tinted-lens']",110,83,70,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10240.png
10241,sliggoo-hisui,7,685,158,"['steel', 'dragon']","['sap-sipper', 'shell-armor', 'gooey']",58,75,83,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10241.png
10242,goodra-hisui,17,3341,270,"['steel', 'dragon']","['sap-sipper', 'shell-armor', 'gooey']",80,100,100,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10242.png
10243,avalugg-hisui,14,2624,180,"['ice', 'rock']","['strong-jaw', 'ice-body', 'sturdy']",95,127,184,38,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10243.png
10244,decidueye-hisui,16,370,239,"['grass', 'fighting']","['overgrow', 'scrappy']",88,112,80,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10244.png
10245,dialga-origin,70,8487,306,"['steel', 'dragon']","['pressure', 'telepathy']",100,100,120,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10245.png
10246,palkia-origin,63,6590,306,"['water', 'dragon']","['pressure', 'telepathy']",90,100,100,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10246.png
10247,basculin-white-striped,10,180,161,['water'],"['rattled', 'adaptability', 'mold-breaker']",70,92,65,98,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10247.png
10248,basculegion-female,30,1100,265,"['water', 'ghost']","['swift-swim', 'adaptability', 'mold-breaker']",120,92,65,78,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10248.png
10249,enamorus-therian,16,480,116,"['fairy', 'flying']",['overcoat'],74,115,110,46,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10249.png
10250,tauros-paldea-combat-breed,14,1150,172,['fighting'],"['intimidate', 'anger-point', 'cud-chew']",75,110,105,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10250.png
10251,tauros-paldea-blaze-breed,14,850,172,"['fighting', 'fire']","['intimidate', 'anger-point', 'cud-chew']",75,110,105,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10251.png
10252,tauros-paldea-aqua-breed,14,1100,172,"['fighting', 'water']","['intimidate', 'anger-point', 'cud-chew']",75,110,105,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10252.png
10253,wooper-paldea,4,110,42,"['poison', 'ground']","['poison-point', 'water-absorb', 'unaware']",55,45,45,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10253.png
10254,oinkologne-female,10,1200,171,['normal'],"['aroma-veil', 'gluttony', 'thick-fat']",115,90,70,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10254.png
